smk_id,smk_latitude,smk_longitude,wof_id,wof_parentid,wof_name,wof_placetype
2389,56.09141017162996,12.45825795026247,1394014013,85682581,Helsingor,localadmin
2389,56.09141017162996,12.45825795026247,85633121,102191581,Denmark,country
2391,56.09143108795906,12.458343780950946,85682581,85633121,Capital,region
2391,56.09143108795906,12.458343780950946,101817263,1394014013,Hornbæk,locality
2391,56.09143108795906,12.458343780950946,1159297819,85682581,Kolding,localadmin
2391,56.09143108795906,12.458343780950946,1394014013,85682581,Helsingor,localadmin
2391,56.09143108795906,12.458343780950946,85633121,102191581,Denmark,country
2387,56.091419970408566,12.458536900000018,101817263,1394014013,Hornbæk,locality
2387,56.091419970408566,12.458536900000018,85682581,85633121,Capital,region
2387,56.091419970408566,12.458536900000018,1394014013,85682581,Helsingor,localadmin
2387,56.091419970408566,12.458536900000018,85633121,102191581,Denmark,country
2387,56.091419970408566,12.458536900000018,1159297819,85682581,Kolding,localadmin
2388,56.09129294541402,12.458215034918231,101817263,1394014013,Hornbæk,locality
2388,56.09129294541402,12.458215034918231,85682581,85633121,Capital,region
2388,56.09129294541402,12.458215034918231,1394014013,85682581,Helsingor,localadmin
2388,56.09129294541402,12.458215034918231,1159297819,85682581,Kolding,localadmin
2388,56.09129294541402,12.458215034918231,85633121,102191581,Denmark,country
2386,56.09138286499581,12.458107746557635,101817263,1394014013,Hornbæk,locality
2386,56.09138286499581,12.458107746557635,85682581,85633121,Capital,region
2386,56.09138286499581,12.458107746557635,1394014013,85682581,Helsingor,localadmin
2386,56.09138286499581,12.458107746557635,1159297819,85682581,Kolding,localadmin
2386,56.09138286499581,12.458107746557635,85633121,102191581,Denmark,country
2392,56.09146905394326,12.458290136770648,101817263,1394014013,Hornbæk,locality
2392,56.09146905394326,12.458290136770648,85682581,85633121,Capital,region
2392,56.09146905394326,12.458290136770648,1159297819,85682581,Kolding,localadmin
2392,56.09146905394326,12.458290136770648,1394014013,85682581,Helsingor,localadmin
2392,56.09146905394326,12.458290136770648,85633121,102191581,Denmark,country
2382,55.75058076766071,12.589655358010878,85682581,85633121,Capital,region
2382,55.75058076766071,12.589655358010878,1159297927,85682581,Ikast-Brande,localadmin
2382,55.75058076766071,12.589655358010878,85898771,101749159,Bispebjerg,neighbourhood
2382,55.75058076766071,12.589655358010878,1394014115,85682581,Gentofte,localadmin
2382,55.75058076766071,12.589655358010878,101749159,1159297727,Copenhagen,locality
2382,55.75058076766071,12.589655358010878,85633121,102191581,Denmark,country
2409,55.87870932727195,12.498658459741193,101754103,1394014089,Hørsholm,locality
2409,55.87870932727195,12.498658459741193,85682581,85633121,Capital,region
2409,55.87870932727195,12.498658459741193,1394014089,85682581,Horsholm,localadmin
2409,55.87870932727195,12.498658459741193,1159297813,85682581,Odder,localadmin
2409,55.87870932727195,12.498658459741193,85633121,102191581,Denmark,country
2411,55.4959283,11.9777341,101818381,1394014027,Borup,locality
2411,55.4959283,11.9777341,85682589,85633121,Zealand,region
2411,55.4959283,11.9777341,1394014027,85682589,Koge,localadmin
2411,55.4959283,11.9777341,1159297933,85682589,Odsherred,localadmin
2411,55.4959283,11.9777341,85633121,102191581,Denmark,country
2407,55.878628169838215,12.49825076397093,101754103,1394014089,Hørsholm,locality
2407,55.878628169838215,12.49825076397093,1159297813,85682581,Odder,localadmin
2407,55.878628169838215,12.49825076397093,85682581,85633121,Capital,region
2407,55.878628169838215,12.49825076397093,1394014089,85682581,Horsholm,localadmin
2407,55.878628169838215,12.49825076397093,85633121,102191581,Denmark,country
2405,55.87872529961487,12.498443883020002,85682581,85633121,Capital,region
2405,55.87872529961487,12.498443883020002,101754103,1394014089,Hørsholm,locality
2405,55.87872529961487,12.498443883020002,1394014089,85682581,Horsholm,localadmin
2405,55.87872529961487,12.498443883020002,1159297813,85682581,Odder,localadmin
2405,55.87872529961487,12.498443883020002,85633121,102191581,Denmark,country
2413,55.0469522,10.6886608,85682575,85633121,Southern,region
2413,55.0469522,10.6886608,85633121,102191581,Denmark,country
2413,55.0469522,10.6886608,1159297853,85682575,Gribskov,localadmin
2413,55.0469522,10.6886608,1394014043,85682575,Svendborg,localadmin
2384,55.69326454658947,12.60338830740662,85906115,101749159,Poul Ankers Gade,neighbourhood
2384,55.69326454658947,12.60338830740662,101749159,1159297727,Copenhagen,locality
2416,55.639558383149854,12.087120803565998,101818285,1394013999,Roskilde,locality
2416,55.639558383149854,12.087120803565998,85682589,85633121,Zealand,region
2416,55.639558383149854,12.087120803565998,1159297881,85682589,Ballerup,localadmin
2416,55.639558383149854,12.087120803565998,1394013999,85682589,Roskilde,localadmin
2416,55.639558383149854,12.087120803565998,85633121,102191581,Denmark,country
2417,55.6761555,12.5816052,1159297727,85682581,Copenhagen,localadmin
2417,55.6761555,12.5816052,85633121,102191581,Denmark,country
2417,55.6761555,12.5816052,85906243,101749159,Ved Stranden,neighbourhood
2417,55.6761555,12.5816052,85682581,85633121,Capital,region
2417,55.6761555,12.5816052,101749159,1159297727,Copenhagen,locality
2450,55.677837115988645,12.579355714633182,85905969,101749159,Hyskenstræde,neighbourhood
2450,55.677837115988645,12.579355714633182,1159297727,85682581,Copenhagen,localadmin
2450,55.677837115988645,12.579355714633182,101749159,1159297727,Copenhagen,locality
2450,55.677837115988645,12.579355714633182,85682581,85633121,Capital,region
2450,55.677837115988645,12.579355714633182,85633121,102191581,Denmark,country
2449,55.67999788549611,12.577778575732426,85906003,101749159,Købmagergade,neighbourhood
2449,55.67999788549611,12.577778575732426,85682581,85633121,Capital,region
2449,55.67999788549611,12.577778575732426,101749159,1159297727,Copenhagen,locality
2449,55.67999788549611,12.577778575732426,1159297727,85682581,Copenhagen,localadmin
2449,55.67999788549611,12.577778575732426,85633121,102191581,Denmark,country
2422,55.67439369173717,12.585642673016357,85906185,101749159,Slotsholmsgade,neighbourhood
2422,55.67439369173717,12.585642673016357,1159297727,85682581,Copenhagen,localadmin
2422,55.67439369173717,12.585642673016357,85633121,102191581,Denmark,country
2422,55.67439369173717,12.585642673016357,101749159,1159297727,Copenhagen,locality
2432,55.6730355025047,12.594435505557268,85682581,85633121,Capital,region
2432,55.6730355025047,12.594435505557268,85906045,101749159,Mikkel Vibes Gade,neighbourhood
2432,55.6730355025047,12.594435505557268,101749159,1159297727,Copenhagen,locality
2432,55.6730355025047,12.594435505557268,1159297727,85682581,Copenhagen,localadmin
2432,55.6730355025047,12.594435505557268,85633121,102191581,Denmark,country
2421,55.22458148565194,14.898016534423828,85633121,102191581,Denmark,country
2421,55.22458148565194,14.898016534423828,85682581,85633121,Capital,region
2421,55.22458148565194,14.898016534423828,1394013995,85682581,Bornholm,localadmin
2421,55.22458148565194,14.898016534423828,1159297781,85682581,Aabenraa,localadmin
2419,55.02161732237542,15.004556024316402,85633121,102191581,Denmark,country
2419,55.02161732237542,15.004556024316402,85682581,85633121,Capital,region
2419,55.02161732237542,15.004556024316402,1394013995,85682581,Bornholm,localadmin
2419,55.02161732237542,15.004556024316402,1159297781,85682581,Aabenraa,localadmin
2428,54.98390737468503,12.540890744952375,85682589,85633121,Zealand,region
2428,54.98390737468503,12.540890744952375,85633121,102191581,Denmark,country
2428,54.98390737468503,12.540890744952375,1159297907,85682589,Jammerbugt,localadmin
2428,54.98390737468503,12.540890744952375,1394013993,85682589,Vordingborg,localadmin
2445,57.728121015269,10.611279813723241,85682593,85633121,North Jutland,region
2445,57.728121015269,10.611279813723241,85633121,102191581,Denmark,country
2445,57.728121015269,10.611279813723241,1159297889,85682593,Assens,localadmin
2445,57.728121015269,10.611279813723241,1394014001,85682593,Frederikshavn,localadmin
2447,54.71924188321681,11.8161495772461,85633121,102191581,Denmark,country
2447,54.71924188321681,11.8161495772461,85682589,85633121,Zealand,region
2447,54.71924188321681,11.8161495772461,1159297737,85682589,Guldborgsund,localadmin
2430,55.77419237749202,12.565327710559071,85682581,85633121,Capital,region
2430,55.77419237749202,12.565327710559071,101754109,1159297723,Taarbæk,locality
2430,55.77419237749202,12.565327710559071,1159297723,85682581,Lyngby-Taarbaek,localadmin
2430,55.77419237749202,12.565327710559071,85633121,102191581,Denmark,country
2438,55.000256250847045,12.525662729638686,85682589,85633121,Zealand,region
2438,55.000256250847045,12.525662729638686,85633121,102191581,Denmark,country
2438,55.000256250847045,12.525662729638686,1394013993,85682589,Vordingborg,localadmin
2438,55.000256250847045,12.525662729638686,1159297907,85682589,Jammerbugt,localadmin
2415,55.77942463979028,12.446365956469728,85682581,85633121,Capital,region
2415,55.77942463979028,12.446365956469728,1159297723,85682581,Lyngby-Taarbaek,localadmin
2415,55.77942463979028,12.446365956469728,85633121,102191581,Denmark,country
2420,55.2122355938642,14.966633168835285,85633121,102191581,Denmark,country
2420,55.2122355938642,14.966633168835285,85682581,85633121,Capital,region
2420,55.2122355938642,14.966633168835285,1394013995,85682581,Bornholm,localadmin
2420,55.2122355938642,14.966633168835285,1159297781,85682581,Aabenraa,localadmin
2418,54.9100756041769,9.785701075952566,101805395,1394014049,Sønderborg,locality
2418,54.9100756041769,9.785701075952566,85633121,102191581,Denmark,country
2418,54.9100756041769,9.785701075952566,85682575,85633121,Southern,region
2418,54.9100756041769,9.785701075952566,1159297877,85682575,Frederiksberg,localadmin
2418,54.9100756041769,9.785701075952566,1394014049,85682575,Sonderborg,localadmin
2427,55.6849,12.573206,101749159,1159297727,Copenhagen,locality
2427,55.6849,12.573206,85682581,85633121,Capital,region
2427,55.6849,12.573206,85906085,101749159,Øster Farimagsgade,neighbourhood
2427,55.6849,12.573206,1159297727,85682581,Copenhagen,localadmin
2427,55.6849,12.573206,85633121,102191581,Denmark,country
2434,57.47394479999999,9.7977039,85682593,85633121,North Jutland,region
2434,57.47394479999999,9.7977039,85633121,102191581,Denmark,country
2434,57.47394479999999,9.7977039,1394014153,85682593,Hjorring,localadmin
2434,57.47394479999999,9.7977039,1159297775,85682593,Ringsted,localadmin
2439,55.8984737,12.4854897,101754103,1394014089,Hørsholm,locality
2439,55.8984737,12.4854897,85682581,85633121,Capital,region
2439,55.8984737,12.4854897,1159297813,85682581,Odder,localadmin
2439,55.8984737,12.4854897,1394014089,85682581,Horsholm,localadmin
2439,55.8984737,12.4854897,85633121,102191581,Denmark,country
2440,55.2890456,11.9707908,101911367,1394014141,Gisselfeld,locality
2440,55.2890456,11.9707908,85682589,85633121,Zealand,region
2440,55.2890456,11.9707908,1159297811,85682589,Horsholm,localadmin
2440,55.2890456,11.9707908,1394014141,85682589,Faxe,localadmin
2440,55.2890456,11.9707908,85633121,102191581,Denmark,country
2441,56.097914,12.385235,85682581,85633121,Capital,region
2441,56.097914,12.385235,1394014111,85682581,Gribskov,localadmin
2441,56.097914,12.385235,101817263,1394014013,Hornbæk,locality
2441,56.097914,12.385235,1159297855,85682581,Horsens,localadmin
2441,56.097914,12.385235,85633121,102191581,Denmark,country
2436,56.21057671445889,10.580025194531268,85682597,85633121,Central Jutland,region
2467,55.67722171074601,12.580004809214786,85906021,101749159,Læderstræde,neighbourhood
2467,55.67722171074601,12.580004809214786,85682581,85633121,Capital,region
2467,55.67722171074601,12.580004809214786,1159297727,85682581,Copenhagen,localadmin
2467,55.67722171074601,12.580004809214786,85633121,102191581,Denmark,country
2467,55.67722171074601,12.580004809214786,101749159,1159297727,Copenhagen,locality
2461,55.67968421149533,12.583100078417973,85682581,85633121,Capital,region
2461,55.67968421149533,12.583100078417973,101749159,1159297727,Copenhagen,locality
2461,55.67968421149533,12.583100078417973,85906213,101749159,Sværtegade,neighbourhood
2461,55.67968421149533,12.583100078417973,1159297727,85682581,Copenhagen,localadmin
2461,55.67968421149533,12.583100078417973,85633121,102191581,Denmark,country
2463,55.78274205928589,12.418030032032759,85682581,85633121,Capital,region
2463,55.78274205928589,12.418030032032759,1159297723,85682581,Lyngby-Taarbaek,localadmin
2463,55.78274205928589,12.418030032032759,85633121,102191581,Denmark,country
2454,55.67609505343083,12.585717914416508,85906261,101749159,Vindebrogade,neighbourhood
2454,55.67609505343083,12.585717914416508,85905959,101749159,Holmens Kanal,neighbourhood
2454,55.67609505343083,12.585717914416508,85682581,85633121,Capital,region
2454,55.67609505343083,12.585717914416508,101749159,1159297727,Copenhagen,locality
2454,55.67609505343083,12.585717914416508,1159297727,85682581,Copenhagen,localadmin
2454,55.67609505343083,12.585717914416508,85633121,102191581,Denmark,country
2481,55.232977888311765,14.721314752343746,85633121,102191581,Denmark,country
2481,55.232977888311765,14.721314752343746,85682581,85633121,Capital,region
2481,55.232977888311765,14.721314752343746,1394013995,85682581,Bornholm,localadmin
2481,55.232977888311765,14.721314752343746,1159297781,85682581,Aabenraa,localadmin
2455,55.87477015135264,12.49993467724611,101754103,1394014089,Hørsholm,locality
2455,55.87477015135264,12.49993467724611,1159297813,85682581,Odder,localadmin
2455,55.87477015135264,12.49993467724611,85682581,85633121,Capital,region
2455,55.87477015135264,12.49993467724611,1394014089,85682581,Horsholm,localadmin
2455,55.87477015135264,12.49993467724611,85633121,102191581,Denmark,country
2475,54.97784052619712,12.546619943408185,85682589,85633121,Zealand,region
2475,54.97784052619712,12.546619943408185,1394013993,85682589,Vordingborg,localadmin
2475,54.97784052619712,12.546619943408185,85633121,102191581,Denmark,country
2475,54.97784052619712,12.546619943408185,1159297907,85682589,Jammerbugt,localadmin
2476,54.97397273012169,12.548851541308576,85682589,85633121,Zealand,region
2476,54.97397273012169,12.548851541308576,85633121,102191581,Denmark,country
2476,54.97397273012169,12.548851541308576,1394013993,85682589,Vordingborg,localadmin
2476,54.97397273012169,12.548851541308576,1159297907,85682589,Jammerbugt,localadmin
2469,54.999746531239275,12.529224703210463,85682589,85633121,Zealand,region
2469,54.999746531239275,12.529224703210463,85633121,102191581,Denmark,country
2469,54.999746531239275,12.529224703210463,1159297907,85682589,Jammerbugt,localadmin
2469,54.999746531239275,12.529224703210463,1394013993,85682589,Vordingborg,localadmin
2471,54.9990877829794,12.52755100478517,85682589,85633121,Zealand,region
2471,54.9990877829794,12.52755100478517,85633121,102191581,Denmark,country
2471,54.9990877829794,12.52755100478517,1394013993,85682589,Vordingborg,localadmin
2471,54.9990877829794,12.52755100478517,1159297907,85682589,Jammerbugt,localadmin
2470,54.99889879071427,12.529782602685561,85682589,85633121,Zealand,region
2470,54.99889879071427,12.529782602685561,85633121,102191581,Denmark,country
2470,54.99889879071427,12.529782602685561,1394013993,85682589,Vordingborg,localadmin
2470,54.99889879071427,12.529782602685561,1159297907,85682589,Jammerbugt,localadmin
2472,55.00021465033404,12.526735613244643,85682589,85633121,Zealand,region
2472,55.00021465033404,12.526735613244643,85633121,102191581,Denmark,country
2472,55.00021465033404,12.526735613244643,1394013993,85682589,Vordingborg,localadmin
2472,55.00021465033404,12.526735613244643,1159297907,85682589,Jammerbugt,localadmin
2459,55.45649636817597,12.162268180273447,85682589,85633121,Zealand,region
2459,55.45649636817597,12.162268180273447,1159297933,85682589,Odsherred,localadmin
2459,55.45649636817597,12.162268180273447,1394014027,85682589,Koge,localadmin
2459,55.45649636817597,12.162268180273447,85633121,102191581,Denmark,country
2474,54.97034989163698,12.54911622036133,85682589,85633121,Zealand,region
2474,54.97034989163698,12.54911622036133,85633121,102191581,Denmark,country
2474,54.97034989163698,12.54911622036133,1159297907,85682589,Jammerbugt,localadmin
2474,54.97034989163698,12.54911622036133,1394013993,85682589,Vordingborg,localadmin
2483,54.979166583734276,12.53263672817383,85682589,85633121,Zealand,region
2483,54.979166583734276,12.53263672817383,85633121,102191581,Denmark,country
2483,54.979166583734276,12.53263672817383,1394013993,85682589,Vordingborg,localadmin
2483,54.979166583734276,12.53263672817383,1159297907,85682589,Jammerbugt,localadmin
2478,55.713162624993174,9.531461650756832,101749153,1159297913,Vejle,locality
2478,55.713162624993174,9.531461650756832,85682575,85633121,Southern,region
2478,55.713162624993174,9.531461650756832,85633121,102191581,Denmark,country
2478,55.713162624993174,9.531461650756832,1394014101,85682575,Vejle,localadmin
2478,55.713162624993174,9.531461650756832,1159297913,85682575,Herlev,localadmin
2479,56.44819308832869,9.433340126733384,101805649,1394014051,Viborg,locality
2479,56.44819308832869,9.433340126733384,85682597,85633121,Central Jutland,region
2479,56.44819308832869,9.433340126733384,1394014051,85682597,Viborg,localadmin
2479,56.44819308832869,9.433340126733384,85633121,102191581,Denmark,country
2479,56.44819308832869,9.433340126733384,1159297825,85682597,Hoje-Taastrup,localadmin
2466,55.80620655495753,12.551691359927357,1159297723,85682581,Lyngby-Taarbaek,localadmin
2466,55.80620655495753,12.551691359927357,101754109,1159297723,Taarbæk,locality
2466,55.80620655495753,12.551691359927357,85682581,85633121,Capital,region
2466,55.80620655495753,12.551691359927357,85633121,102191581,Denmark,country
2452,55.98885874869885,12.415791459863286,85682581,85633121,Capital,region
2452,55.98885874869885,12.415791459863286,1394014147,85682581,Fredensborg,localadmin
2452,55.98885874869885,12.415791459863286,1159297817,85682581,Helsingor,localadmin
2452,55.98885874869885,12.415791459863286,85633121,102191581,Denmark,country
2473,54.983417790602786,12.542796935922244,85682589,85633121,Zealand,region
2473,54.983417790602786,12.542796935922244,85633121,102191581,Denmark,country
2473,54.983417790602786,12.542796935922244,1159297907,85682589,Jammerbugt,localadmin
2473,54.983417790602786,12.542796935922244,1394013993,85682589,Vordingborg,localadmin
2456,55.87493033297628,12.50017071163942,101754103,1394014089,Hørsholm,locality
2456,55.87493033297628,12.50017071163942,85682581,85633121,Capital,region
2456,55.87493033297628,12.50017071163942,1394014089,85682581,Horsholm,localadmin
2456,55.87493033297628,12.50017071163942,1159297813,85682581,Odder,localadmin
2456,55.87493033297628,12.50017071163942,85633121,102191581,Denmark,country
2457,55.87435106051857,12.500385288360611,101754103,1394014089,Hørsholm,locality
2457,55.87435106051857,12.500385288360611,85682581,85633121,Capital,region
2457,55.87435106051857,12.500385288360611,1159297813,85682581,Odder,localadmin
2457,55.87435106051857,12.500385288360611,1394014089,85682581,Horsholm,localadmin
2457,55.87435106051857,12.500385288360611,85633121,102191581,Denmark,country
2484,55.241649773982545,11.747215137573255,85682589,85633121,Zealand,region
2484,55.241649773982545,11.747215137573255,85633121,102191581,Denmark,country
2484,55.241649773982545,11.747215137573255,1159297917,85682589,Lemvig,localadmin
2484,55.241649773982545,11.747215137573255,1394013979,85682589,Naestved,localadmin
2460,55.34747119999999,12.0928235,85682589,85633121,Zealand,region
2460,55.34747119999999,12.0928235,1394014141,85682589,Faxe,localadmin
2460,55.34747119999999,12.0928235,1159297811,85682589,Horsholm,localadmin
2460,55.34747119999999,12.0928235,85633121,102191581,Denmark,country
2468,55.6925535,12.5873106,85906257,101749159,Vildandegade,neighbourhood
2468,55.6925535,12.5873106,101749159,1159297727,Copenhagen,locality
2468,55.6925535,12.5873106,85682581,85633121,Capital,region
2468,55.6925535,12.5873106,1159297727,85682581,Copenhagen,localadmin
2468,55.6925535,12.5873106,85633121,102191581,Denmark,country
2480,57.0427218,9.9133693,85682593,85633121,North Jutland,region
2480,57.0427218,9.9133693,101749169,1159297743,Aalborg,locality
2480,57.0427218,9.9133693,85633121,102191581,Denmark,country
2480,57.0427218,9.9133693,1159297743,85682593,Aalborg,localadmin
2482,57.0488195,9.921747,101749169,1159297743,Aalborg,locality
2482,57.0488195,9.921747,85682593,85633121,North Jutland,region
2482,57.0488195,9.921747,85633121,102191581,Denmark,country
2482,57.0488195,9.921747,1159297743,85682593,Aalborg,localadmin
2477,56.161841003979866,10.203765431877136,101749163,1394013977,Århus,locality
2477,56.161841003979866,10.203765431877136,85682597,85633121,Central Jutland,region
2477,56.161841003979866,10.203765431877136,1159297797,85682597,Lolland,localadmin
2477,56.161841003979866,10.203765431877136,1394013977,85682597,Aarhus,localadmin
2477,56.161841003979866,10.203765431877136,85633121,102191581,Denmark,country
2503,54.98009704028009,12.540922927221304,85682589,85633121,Zealand,region
2503,54.98009704028009,12.540922927221304,85633121,102191581,Denmark,country
2503,54.98009704028009,12.540922927221304,1159297907,85682589,Jammerbugt,localadmin
2503,54.98009704028009,12.540922927221304,1394013993,85682589,Vordingborg,localadmin
2494,55.67295682454306,12.52560579206543,1159297879,85682581,Roskilde,localadmin
2494,55.67295682454306,12.52560579206543,1394014135,85682581,Frederiksberg,localadmin
2494,55.67295682454306,12.52560579206543,85682581,85633121,Capital,region
2494,55.67295682454306,12.52560579206543,101749159,1159297727,Copenhagen,locality
2494,55.67295682454306,12.52560579206543,85633121,102191581,Denmark,country
2497,55.70397461785321,9.528328830627437,101749153,1159297913,Vejle,locality
2497,55.70397461785321,9.528328830627437,85682575,85633121,Southern,region
2497,55.70397461785321,9.528328830627437,1394014101,85682575,Vejle,localadmin
2497,55.70397461785321,9.528328830627437,85633121,102191581,Denmark,country
2497,55.70397461785321,9.528328830627437,1159297913,85682575,Herlev,localadmin
2515,55.68467342090802,12.590403449212664,85905953,101749159,Hindegade,neighbourhood
2515,55.68467342090802,12.590403449212664,85682581,85633121,Capital,region
2515,55.68467342090802,12.590403449212664,1159297727,85682581,Copenhagen,localadmin
2515,55.68467342090802,12.590403449212664,101749159,1159297727,Copenhagen,locality
2515,55.68467342090802,12.590403449212664,85633121,102191581,Denmark,country
2488,55.319704030570335,15.1850657397538,1394014155,-1,Christianso,localadmin
2516,55.684164293761754,12.594997394269507,85682581,85633121,Capital,region
2516,55.684164293761754,12.594997394269507,85898785,101749159,Havnen,neighbourhood
2516,55.684164293761754,12.594997394269507,1159297727,85682581,Copenhagen,localadmin
2516,55.684164293761754,12.594997394269507,101749159,1159297727,Copenhagen,locality
2516,55.684164293761754,12.594997394269507,85633121,102191581,Denmark,country
2495,55.49538955557352,9.466700429052741,101749157,1394014045,Kolding,locality
2495,55.49538955557352,9.466700429052741,85682575,85633121,Southern,region
2495,55.49538955557352,9.466700429052741,85633121,102191581,Denmark,country
2495,55.49538955557352,9.466700429052741,1394014045,85682575,Kolding,localadmin
2495,55.49538955557352,9.466700429052741,1159297823,85682575,Viborg,localadmin
2518,55.671898336314115,12.579538104846195,85682581,85633121,Capital,region
2518,55.671898336314115,12.579538104846195,85905853,101749159,Bryghusgade,neighbourhood
2518,55.671898336314115,12.579538104846195,101749159,1159297727,Copenhagen,locality
2518,55.671898336314115,12.579538104846195,1159297727,85682581,Copenhagen,localadmin
2518,55.671898336314115,12.579538104846195,85633121,102191581,Denmark,country
2490,55.32293085160944,15.17957841680681,1394014155,-1,Christianso,localadmin
2514,55.18714823651248,11.727264679649844,1159297917,85682589,Lemvig,localadmin
2514,55.18714823651248,11.727264679649844,1394013979,85682589,Naestved,localadmin
2499,54.99816813620918,12.524976084130873,85682589,85633121,Zealand,region
2499,54.99816813620918,12.524976084130873,85633121,102191581,Denmark,country
2499,54.99816813620918,12.524976084130873,1394013993,85682589,Vordingborg,localadmin
2499,54.99816813620918,12.524976084130873,1159297907,85682589,Jammerbugt,localadmin
2500,54.9989452913932,12.522723283654788,85633121,102191581,Denmark,country
2500,54.9989452913932,12.522723283654788,85682589,85633121,Zealand,region
2500,54.9989452913932,12.522723283654788,1159297907,85682589,Jammerbugt,localadmin
2500,54.9989452913932,12.522723283654788,1394013993,85682589,Vordingborg,localadmin
2509,56.0075585458394,8.114804412255845,85682597,85633121,Central Jutland,region
2509,56.0075585458394,8.114804412255845,85633121,102191581,Denmark,country
2509,56.0075585458394,8.114804412255845,1159297869,85682597,Brondby,localadmin
2509,56.0075585458394,8.114804412255845,1394014019,85682597,Ringkobing-Skjern,localadmin
2502,54.967101836233375,12.549287881738284,85682589,85633121,Zealand,region
2502,54.967101836233375,12.549287881738284,85633121,102191581,Denmark,country
2502,54.967101836233375,12.549287881738284,1394013993,85682589,Vordingborg,localadmin
2502,54.967101836233375,12.549287881738284,1159297907,85682589,Jammerbugt,localadmin
2501,54.87701097743089,12.120058438037113,85633121,102191581,Denmark,country
2501,54.87701097743089,12.120058438037113,85682589,85633121,Zealand,region
2501,54.87701097743089,12.120058438037113,1159297737,85682589,Guldborgsund,localadmin
2496,55.71287043540104,9.637505466369625,85682575,85633121,Southern,region
2496,55.71287043540104,9.637505466369625,1394014101,85682575,Vejle,localadmin
2496,55.71287043540104,9.637505466369625,1159297913,85682575,Herlev,localadmin
2496,55.71287043540104,9.637505466369625,85633121,102191581,Denmark,country
2511,55.94468873032011,11.765790121765152,101818301,1394014017,Rørvig,locality
2511,55.94468873032011,11.765790121765152,85633121,102191581,Denmark,country
2511,55.94468873032011,11.765790121765152,1394014017,85682589,Odsherred,localadmin
2511,55.94468873032011,11.765790121765152,1159297935,85682589,,localadmin
2505,54.7731748579142,12.00635180996092,85682589,85633121,Zealand,region
2505,54.7731748579142,12.00635180996092,85633121,102191581,Denmark,country
2505,54.7731748579142,12.00635180996092,1159297737,85682589,Guldborgsund,localadmin
2485,54.90955291071052,9.771760430490119,85682575,85633121,Southern,region
2485,54.90955291071052,9.771760430490119,1394014049,85682575,Sonderborg,localadmin
2485,54.90955291071052,9.771760430490119,1159297877,85682575,Frederiksberg,localadmin
2485,54.90955291071052,9.771760430490119,85633121,102191581,Denmark,country
2487,54.937878,10.718582,101818185,1394013991,Rudkøbing,locality
2487,54.937878,10.718582,85682575,85633121,Southern,region
2487,54.937878,10.718582,85633121,102191581,Denmark,country
2487,54.937878,10.718582,1159297841,85682575,Rudersdal,localadmin
2487,54.937878,10.718582,1394013991,85682575,Langeland,localadmin
2498,56.037247,9.9297989,85682597,85633121,Central Jutland,region
2498,56.037247,9.9297989,1159297721,85682597,Skanderborg,localadmin
2498,56.037247,9.9297989,101805711,1159297721,Skanderborg,locality
2498,56.037247,9.9297989,85633121,102191581,Denmark,country
2513,55.6752833,12.5701632,85905937,101749159,H.C.Andersens Boulevard,neighbourhood
2513,55.6752833,12.5701632,101749159,1159297727,Copenhagen,locality
2513,55.6752833,12.5701632,1159297727,85682581,Copenhagen,localadmin
2513,55.6752833,12.5701632,85682581,85633121,Capital,region
2513,55.6752833,12.5701632,85633121,102191581,Denmark,country
2517,55.7112306,12.595224,85907899,101749159,København Ø,neighbourhood
2517,55.7112306,12.595224,85682581,85633121,Capital,region
2517,55.7112306,12.595224,101749159,1159297727,Copenhagen,locality
2517,55.7112306,12.595224,1159297727,85682581,Copenhagen,localadmin
2517,55.7112306,12.595224,85633121,102191581,Denmark,country
2491,55.39707706797194,10.403877401466367,101749151,1394014029,Odense,locality
2491,55.39707706797194,10.403877401466367,85682575,85633121,Southern,region
2491,55.39707706797194,10.403877401466367,1394014029,85682575,Odense,localadmin
2491,55.39707706797194,10.403877401466367,1159297847,85682575,Allerod,localadmin
2491,55.39707706797194,10.403877401466367,85633121,102191581,Denmark,country
2554,55.64244673702676,12.089379223556538,101818285,1394013999,Roskilde,locality
2554,55.64244673702676,12.089379223556538,85682589,85633121,Zealand,region
2554,55.64244673702676,12.089379223556538,1159297881,85682589,Ballerup,localadmin
2554,55.64244673702676,12.089379223556538,85633121,102191581,Denmark,country
2554,55.64244673702676,12.089379223556538,1394013999,85682589,Roskilde,localadmin
2521,57.15656586711376,9.0254898772461,85682593,85633121,North Jutland,region
2521,57.15656586711376,9.0254898772461,85633121,102191581,Denmark,country
2521,57.15656586711376,9.0254898772461,1159297829,85682593,Fureso,localadmin
2521,57.15656586711376,9.0254898772461,1394014009,85682593,Thisted,localadmin
2520,55.68030942418309,12.561760423495487,85906231,101749159,Turesensgade,neighbourhood
2520,55.68030942418309,12.561760423495487,101749159,1159297727,Copenhagen,locality
2520,55.68030942418309,12.561760423495487,85682581,85633121,Capital,region
2520,55.68030942418309,12.561760423495487,1159297727,85682581,Copenhagen,localadmin
2520,55.68030942418309,12.561760423495487,85633121,102191581,Denmark,country
2533,55.680410309020594,12.555312393023685,1394014135,85682581,Frederiksberg,localadmin
2533,55.680410309020594,12.555312393023685,85682581,85633121,Capital,region
2533,55.680410309020594,12.555312393023685,101749159,1159297727,Copenhagen,locality
